description,type,name,region_s,year,price
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,Yorkshire & Humber,2004,.58999997
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,North West,2004,.55000001
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,North,2004,.55000001
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,Wales,2004,.55000001
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,Scotland,2004,.75
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,Northern Ireland,2004,.55000001
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,London,2004,.64999998
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,South East,2004,.63999999
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,South West,2004,.58999997
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,East Anglia,2004,.62
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,East Midlands,2004,.57999998
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,West Midlands,2004,.55000001
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,Yorkshire & Humber,2004,.55000001
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,North West,2004,.55000001
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,North,2004,.55000001
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,Wales,2004,.55000001
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,Scotland,2004,.63999999
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,Northern Ireland,2004,.58999997
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,London,2004,5.2800002
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,South East,2004,5.6900001
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,South West,2004,5.6900001
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,East Anglia,2004,5.3499999
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,East Midlands,2004,5.6900001
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,West Midlands,2004,5.3600001
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,Yorkshire & Humber,2004,5.2800002
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,North West,2004,5.29
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,North,2004,4.8000002
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,Wales,2004,5.6900001
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,Scotland,2004,7.1599998
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,Northern Ireland,2004,5.8800001
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,London,2004,2.3699999
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,South East,2004,2.6700001
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,South West,2004,2.3699999
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,East Anglia,2004,2.4000001
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,East Midlands,2004,2.3800001
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,West Midlands,2004,2.1800001
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Yorkshire & Humber,2004,2.1800001
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,North West,2004,2.45
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,North,2004,2.25
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Wales,2004,2.45
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Scotland,2004,2.3
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Northern Ireland,2004,2.1500001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,London,2004,3.1099999
5 CIGARS: SPECIFY BRAND,Presents,Cigars,South East,2004,3.1500001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,South West,2004,3.0799999
5 CIGARS: SPECIFY BRAND,Presents,Cigars,East Anglia,2004,3.05
5 CIGARS: SPECIFY BRAND,Presents,Cigars,East Midlands,2004,3.03
5 CIGARS: SPECIFY BRAND,Presents,Cigars,West Midlands,2004,3.03
5 CIGARS: SPECIFY BRAND,Presents,Cigars,Yorkshire & Humber,2004,3.03
5 CIGARS: SPECIFY BRAND,Presents,Cigars,North West,2004,3.03
5 CIGARS: SPECIFY BRAND,Presents,Cigars,North,2004,3.03
5 CIGARS: SPECIFY BRAND,Presents,Cigars,Wales,2004,3
5 CIGARS: SPECIFY BRAND,Presents,Cigars,Scotland,2004,3.04
5 CIGARS: SPECIFY BRAND,Presents,Cigars,Northern Ireland,2004,3.03
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,London,2004,12.05
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,South East,2004,10.6
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,South West,2004,8.3999996
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,East Anglia,2004,9.9499998
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,East Midlands,2004,9
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,West Midlands,2004,7.75
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,Yorkshire & Humber,2004,8.25
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,North West,2004,7.6999998
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,North,2004,6
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,Wales,2004,7.3000002
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,Scotland,2004,7.5
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,Northern Ireland,2004,9.1999998
CREAM CRACKERS PACK 200G-300G,Food,Crackers,London,2004,.41
CREAM CRACKERS PACK 200G-300G,Food,Crackers,South East,2004,.38999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,South West,2004,.38999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,East Anglia,2004,.38999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,East Midlands,2004,.38999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,West Midlands,2004,.38999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,Yorkshire & Humber,2004,.37
CREAM CRACKERS PACK 200G-300G,Food,Crackers,North West,2004,.37
CREAM CRACKERS PACK 200G-300G,Food,Crackers,North,2004,.23999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,Wales,2004,.38999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,Scotland,2004,.31999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,Northern Ireland,2004,.38999999
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,London,2004,9.8900003
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,South East,2004,9.9899998
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,South West,2004,9.9899998
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,East Anglia,2004,9.9899998
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,East Midlands,2004,9.9899998
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,West Midlands,2004,9.9899998
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,Yorkshire & Humber,2004,9.9899998
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,North West,2004,9.9899998
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,North,2004,9.9899998
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,Wales,2004,9.9899998
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,Scotland,2004,12.99
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,Northern Ireland,2004,9.9899998
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,London,2004,49
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,South East,2004,69.989998
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,South West,2004,65
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,East Anglia,2004,36.25
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,East Midlands,2004,63.5
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,West Midlands,2004,79.949997
